date,store,product,sales,units_sold,avg_price,is_weekend,is_holiday,month,day_of_week,quarter
2023-11-22,Store_3_Suburb,Sports,277.67,5,55,0,0,11,2,4
2023-11-22,Store_3_Suburb,Beauty,273.06,7,35,0,0,11,2,4
2023-11-22,Store_3_Suburb,Toys,156.16,6,25,0,0,11,2,4
2023-11-22,Store_4_Airport,Electronics,411.73,2,150,0,0,11,2,4
2023-11-22,Store_4_Airport,Apparel,320.45,7,45,0,0,11,2,4
2023-11-22,Store_4_Airport,Groceries,721.02,60,12,0,0,11,2,4
2023-11-22,Store_4_Airport,Home & Garden,254.53,4,60,0,0,11,2,4
2023-11-22,Store_4_Airport,Sports,211.35,3,55,0,0,11,2,4
2023-11-22,Store_4_Airport,Beauty,190.28,5,35,0,0,11,2,4
2023-11-22,Store_4_Airport,Toys,137.78,5,25,0,0,11,2,4
2023-11-23,Store_1_Downtown,Electronics,1014.77,6,150,0,0,11,3,4
2023-11-23,Store_1_Downtown,Apparel,659.66,14,45,0,0,11,3,4
2023-11-23,Store_1_Downtown,Groceries,1615.76,134,12,0,0,11,3,4
2023-11-23,Store_1_Downtown,Home & Garden,576.65,9,60,0,0,11,3,4
2023-11-23,Store_1_Downtown,Sports,430.25,7,55,0,0,11,3,4
2023-11-23,Store_1_Downtown,Beauty,369.86,10,35,0,0,11,3,4
2023-11-23,Store_1_Downtown,Toys,254.3,10,25,0,0,11,3,4
2023-11-23,Store_2_Mall,Electronics,757.49,5,150,0,0,11,3,4
2023-11-23,Store_2_Mall,Apparel,490.35,10,45,0,0,11,3,4
2023-11-23,Store_2_Mall,Groceries,1326.04,110,12,0,0,11,3,4
2023-11-23,Store_2_Mall,Home & Garden,375.56,6,60,0,0,11,3,4
2023-11-23,Store_2_Mall,Sports,377.87,6,55,0,0,11,3,4
2023-11-23,Store_2_Mall,Beauty,299.95,8,35,0,0,11,3,4
2023-11-23,Store_2_Mall,Toys,245.57,9,25,0,0,11,3,4
2023-11-23,Store_3_Suburb,Electronics,655.93,4,150,0,0,11,3,4
2023-11-23,Store_3_Suburb,Apparel,384.35,8,45,0,0,11,3,4
2023-11-23,Store_3_Suburb,Groceries,918.81,76,12,0,0,11,3,4
2023-11-23,Store_3_Suburb,Home & Garden,265.45,4,60,0,0,11,3,4
2023-11-23,Store_3_Suburb,Sports,273.06,4,55,0,0,11,3,4
2023-11-23,Store_3_Suburb,Beauty,228.48,6,35,0,0,11,3,4
2023-11-23,Store_3_Suburb,Toys,189.68,7,25,0,0,11,3,4
2023-11-23,Store_4_Airport,Electronics,500.01,3,150,0,0,11,3,4
2023-11-23,Store_4_Airport,Apparel,319.76,7,45,0,0,11,3,4
2023-11-23,Store_4_Airport,Groceries,736.72,61,12,0,0,11,3,4
2023-11-23,Store_4_Airport,Home & Garden,263.89,4,60,0,0,11,3,4
2023-11-23,Store_4_Airport,Sports,222.09,4,55,0,0,11,3,4
2023-11-23,Store_4_Airport,Beauty,174.69,4,35,0,0,11,3,4
2023-11-23,Store_4_Airport,Toys,143.06,5,25,0,0,11,3,4
2023-11-24,Store_1_Downtown,Electronics,2475.08,16,150,0,1,11,4,4
2023-11-24,Store_1_Downtown,Apparel,1586.07,35,45,0,1,11,4,4
2023-11-24,Store_1_Downtown,Groceries,4103.22,341,12,0,1,11,4,4
2023-11-24,Store_1_Downtown,Home & Garden,1342.94,22,60,0,1,11,4,4
2023-11-24,Store_1_Downtown,Sports,993.15,18,55,0,1,11,4,4
2023-11-24,Store_1_Downtown,Beauty,890.82,25,35,0,1,11,4,4
2023-11-24,Store_1_Downtown,Toys,800.33,32,25,0,1,11,4,4
2023-11-24,Store_2_Mall,Electronics,2213.6,14,150,0,1,11,4,4
2023-11-24,Store_2_Mall,Apparel,1367.37,30,45,0,1,11,4,4
2023-11-24,Store_2_Mall,Groceries,2980.84,248,12,0,1,11,4,4
2023-11-24,Store_2_Mall,Home & Garden,874.6,14,60,0,1,11,4,4
2023-11-24,Store_2_Mall,Sports,787.59,14,55,0,1,11,4,4
2023-11-24,Store_2_Mall,Beauty,770.45,22,35,0,1,11,4,4
2023-11-24,Store_2_Mall,Toys,646.39,25,25,0,1,11,4,4
2023-11-24,Store_3_Suburb,Electronics,1424.21,9,150,0,1,11,4,4
2023-11-24,Store_3_Suburb,Apparel,1004.46,22,45,0,1,11,4,4
2023-11-24,Store_3_Suburb,Groceries,2551.49,212,12,0,1,11,4,4
2023-11-24,Store_3_Suburb,Home & Garden,707.9,11,60,0,1,11,4,4
2023-11-24,Store_3_Suburb,Sports,777.35,14,55,0,1,11,4,4
2023-11-24,Store_3_Suburb,Beauty,577.35,16,35,0,1,11,4,4
2023-11-24,Store_3_Suburb,Toys,562.88,22,25,0,1,11,4,4
2023-11-24,Store_4_Airport,Electronics,1135.99,7,150,0,1,11,4,4
2023-11-24,Store_4_Airport,Apparel,673.0,14,45,0,1,11,4,4
2023-11-24,Store_4_Airport,Groceries,1717.54,143,12,0,1,11,4,4
2023-11-24,Store_4_Airport,Home & Garden,594.29,9,60,0,1,11,4,4
2023-11-24,Store_4_Airport,Sports,504.6,9,55,0,1,11,4,4
2023-11-24,Store_4_Airport,Beauty,440.28,12,35,0,1,11,4,4
2023-11-24,Store_4_Airport,Toys,387.52,15,25,0,1,11,4,4
2023-11-25,Store_1_Downtown,Electronics,3066.59,20,150,1,1,11,5,4
2023-11-25,Store_1_Downtown,Apparel,1937.11,43,45,1,1,11,5,4
2023-11-25,Store_1_Downtown,Groceries,3880.08,323,12,1,1,11,5,4
2023-11-25,Store_1_Downtown,Home & Garden,1621.1,27,60,1,1,11,5,4
2023-11-25,Store_1_Downtown,Sports,1352.82,24,55,1,1,11,5,4
2023-11-25,Store_1_Downtown,Beauty,1358.4,38,35,1,1,11,5,4
2023-11-25,Store_1_Downtown,Toys,883.39,35,25,1,1,11,5,4
2023-11-25,Store_2_Mall,Electronics,2129.84,14,150,1,1,11,5,4
2023-11-25,Store_2_Mall,Apparel,1725.44,38,45,1,1,11,5,4
2023-11-25,Store_2_Mall,Groceries,4035.15,336,12,1,1,11,5,4
2023-11-25,Store_2_Mall,Home & Garden,1168.9,19,60,1,1,11,5,4
2023-11-25,Store_2_Mall,Sports,963.49,17,55,1,1,11,5,4
2023-11-25,Store_2_Mall,Beauty,1124.9,32,35,1,1,11,5,4
2023-11-25,Store_2_Mall,Toys,927.4,37,25,1,1,11,5,4
2023-11-25,Store_3_Suburb,Electronics,1562.61,10,150,1,1,11,5,4
2023-11-25,Store_3_Suburb,Apparel,1240.43,27,45,1,1,11,5,4
2023-11-25,Store_3_Suburb,Groceries,3639.23,303,12,1,1,11,5,4
2023-11-25,Store_3_Suburb,Home & Garden,990.49,16,60,1,1,11,5,4
2023-11-25,Store_3_Suburb,Sports,865.35,15,55,1,1,11,5,4
2023-11-25,Store_3_Suburb,Beauty,757.94,21,35,1,1,11,5,4
2023-11-25,Store_3_Suburb,Toys,577.14,23,25,1,1,11,5,4
2023-11-25,Store_4_Airport,Electronics,1294.05,8,150,1,1,11,5,4
2023-11-25,Store_4_Airport,Apparel,1077.62,23,45,1,1,11,5,4
2023-11-25,Store_4_Airport,Groceries,1908.75,159,12,1,1,11,5,4
2023-11-25,Store_4_Airport,Home & Garden,799.29,13,60,1,1,11,5,4
2023-11-25,Store_4_Airport,Sports,743.01,13,55,1,1,11,5,4
2023-11-25,Store_4_Airport,Beauty,500.1,14,35,1,1,11,5,4
2023-11-25,Store_4_Airport,Toys,442.44,17,25,1,1,11,5,4
2023-11-26,Store_1_Downtown,Electronics,3498.51,23,150,1,1,11,6,4
2023-11-26,Store_1_Downtown,Apparel,2053.91,45,45,1,1,11,6,4
2023-11-26,Store_1_Downtown,Groceries,4391.11,365,12,1,1,11,6,4
2023-11-26,Store_1_Downtown,Home & Garden,1747.55,29,60,1,1,11,6,4
2023-11-26,Store_1_Downtown,Sports,1529.69,27,55,1,1,11,6,4
2023-11-26,Store_1_Downtown,Beauty,1201.48,34,35,1,1,11,6,4
2023-11-26,Store_1_Downtown,Toys,887.23,35,25,1,1,11,6,4
2023-11-26,Store_2_Mall,Electronics,2492.5,16,150,1,1,11,6,4
2023-11-26,Store_2_Mall,Apparel,1671.54,37,45,1,1,11,6,4
2023-11-26,Store_2_Mall,Groceries,3826.45,318,12,1,1,11,6,4
2023-11-26,Store_2_Mall,Home & Garden,1422.06,23,60,1,1,11,6,4
2023-11-26,Store_2_Mall,Sports,963.49,17,55,1,1,11,6,4
2023-11-26,Store_2_Mall,Beauty,829.31,23,35,1,1,11,6,4
2023-11-26,Store_2_Mall,Toys,827.2,33,25,1,1,11,6,4
2023-11-26,Store_3_Suburb,Electronics,1977.76,13,150,1,1,11,6,4
2023-11-26,Store_3_Suburb,Apparel,1218.48,27,45,1,1,11,6,4
2023-11-26,Store_3_Suburb,Groceries,2568.37,214,12,1,1,11,6,4
2023-11-26,Store_3_Suburb,Home & Garden,1042.03,17,60,1,1,11,6,4
2023-11-26,Store_3_Suburb,Sports,905.2,16,55,1,1,11,6,4
2023-11-26,Store_3_Suburb,Beauty,830.97,23,35,1,1,11,6,4
2023-11-26,Store_3_Suburb,Toys,654.48,26,25,1,1,11,6,4
2023-11-26,Store_4_Airport,Electronics,1539.31,10,150,1,1,11,6,4
2023-11-26,Store_4_Airport,Apparel,1089.76,24,45,1,1,11,6,4
2023-11-26,Store_4_Airport,Groceries,2032.88,169,12,1,1,11,6,4
2023-11-26,Store_4_Airport,Home & Garden,821.84,13,60,1,1,11,6,4
2023-11-26,Store_4_Airport,Sports,568.44,10,55,1,1,11,6,4
2023-11-26,Store_4_Airport,Beauty,535.96,15,35,1,1,11,6,4
2023-11-26,Store_4_Airport,Toys,428.38,17,25,1,1,11,6,4
2023-11-27,Store_1_Downtown,Electronics,2587.67,17,150,0,1,11,0,4
2023-11-27,Store_1_Downtown,Apparel,1490.19,33,45,0,1,11,0,4
2023-11-27,Store_1_Downtown,Groceries,3595.14,299,12,0,1,11,0,4
2023-11-27,Store_1_Downtown,Home & Garden,1067.19,17,60,0,1,11,0,4
2023-11-27,Store_1_Downtown,Sports,1018.53,18,55,0,1,11,0,4
2023-11-27,Store_1_Downtown,Beauty,831.29,23,35,0,1,11,0,4
2023-11-27,Store_1_Downtown,Toys,778.76,31,25,0,1,11,0,4
2023-11-27,Store_2_Mall,Electronics,1801.78,12,150,0,1,11,0,4
2023-11-27,Store_2_Mall,Apparel,1416.22,31,45,0,1,11,0,4
2023-11-27,Store_2_Mall,Groceries,2497.33,208,12,0,1,11,0,4
2023-11-27,Store_2_Mall,Home & Garden,919.35,15,60,0,1,11,0,4
2023-11-27,Store_2_Mall,Sports,1021.76,18,55,0,1,11,0,4
2023-11-27,Store_2_Mall,Beauty,717.36,20,35,0,1,11,0,4
2023-11-27,Store_2_Mall,Toys,542.82,21,25,0,1,11,0,4
2023-11-27,Store_3_Suburb,Electronics,1635.05,10,150,0,1,11,0,4
2023-11-27,Store_3_Suburb,Apparel,952.46,21,45,0,1,11,0,4
2023-11-27,Store_3_Suburb,Groceries,2199.39,183,12,0,1,11,0,4
2023-11-27,Store_3_Suburb,Home & Garden,712.33,11,60,0,1,11,0,4
2023-11-27,Store_3_Suburb,Sports,893.79,16,55,0,1,11,0,4
2023-11-27,Store_3_Suburb,Beauty,584.91,16,35,0,1,11,0,4
2023-11-27,Store_3_Suburb,Toys,403.72,16,25,0,1,11,0,4
2023-11-27,Store_4_Airport,Electronics,1379.25,9,150,0,1,11,0,4
2023-11-27,Store_4_Airport,Apparel,795.83,17,45,0,1,11,0,4
2023-11-27,Store_4_Airport,Groceries,1662.04,138,12,0,1,11,0,4
2023-11-27,Store_4_Airport,Home & Garden,544.01,9,60,0,1,11,0,4
2023-11-27,Store_4_Airport,Sports,560.36,10,55,0,1,11,0,4
2023-11-27,Store_4_Airport,Beauty,438.89,12,35,0,1,11,0,4
2023-11-27,Store_4_Airport,Toys,302.78,12,25,0,1,11,0,4
2023-11-28,Store_1_Downtown,Electronics,2828.94,18,150,0,1,11,1,4
2023-11-28,Store_1_Downtown,Apparel,1434.9,31,45,0,1,11,1,4
2023-11-28,Store_1_Downtown,Groceries,4138.41,344,12,0,1,11,1,4
2023-11-28,Store_1_Downtown,Home & Garden,1353.41,22,60,0,1,11,1,4
2023-11-28,Store_1_Downtown,Sports,944.89,17,55,0,1,11,1,4
2023-11-28,Store_1_Downtown,Beauty,992.99,28,35,0,1,11,1,4
2023-11-28,Store_1_Downtown,Toys,701.14,28,25,0,1,11,1,4
2023-11-28,Store_2_Mall,Electronics,1626.66,10,150,0,1,11,1,4
2023-11-28,Store_2_Mall,Apparel,1196.93,26,45,0,1,11,1,4
2023-11-28,Store_2_Mall,Groceries,3119.29,259,12,0,1,11,1,4
2023-11-28,Store_2_Mall,Home & Garden,953.73,15,60,0,1,11,1,4
2023-11-28,Store_2_Mall,Sports,848.13,15,55,0,1,11,1,4
2023-11-28,Store_2_Mall,Beauty,835.77,23,35,0,1,11,1,4
2023-11-28,Store_2_Mall,Toys,631.66,25,25,0,1,11,1,4
2023-11-28,Store_3_Suburb,Electronics,1465.07,9,150,0,1,11,1,4
2023-11-28,Store_3_Suburb,Apparel,1070.2,23,45,0,1,11,1,4
2023-11-28,Store_3_Suburb,Groceries,2447.44,203,12,0,1,11,1,4
2023-11-28,Store_3_Suburb,Home & Garden,598.27,9,60,0,1,11,1,4
2023-11-28,Store_3_Suburb,Sports,729.98,13,55,0,1,11,1,4
2023-11-28,Store_3_Suburb,Beauty,623.51,17,35,0,1,11,1,4
2023-11-28,Store_3_Suburb,Toys,501.01,20,25,0,1,11,1,4
2023-11-28,Store_4_Airport,Electronics,1307.0,8,150,0,1,11,1,4
2023-11-28,Store_4_Airport,Apparel,699.57,15,45,0,1,11,1,4
2023-11-28,Store_4_Airport,Groceries,1860.57,155,12,0,1,11,1,4
2023-11-28,Store_4_Airport,Home & Garden,505.98,8,60,0,1,11,1,4
2023-11-28,Store_4_Airport,Sports,546.37,9,55,0,1,11,1,4
2023-11-28,Store_4_Airport,Beauty,537.89,15,35,0,1,11,1,4
2023-11-28,Store_4_Airport,Toys,337.69,13,25,0,1,11,1,4
2023-11-29,Store_1_Downtown,Electronics,2217.65,14,150,0,1,11,2,4
2023-11-29,Store_1_Downtown,Apparel,1393.5,30,45,0,1,11,2,4
2023-11-29,Store_1_Downtown,Groceries,3646.8,303,12,0,1,11,2,4
2023-11-29,Store_1_Downtown,Home & Garden,1072.44,17,60,0,1,11,2,4
2023-11-29,Store_1_Downtown,Sports,1094.23,19,55,0,1,11,2,4
2023-11-29,Store_1_Downtown,Beauty,976.22,27,35,0,1,11,2,4
2023-11-29,Store_1_Downtown,Toys,790.08,31,25,0,1,11,2,4
2023-11-29,Store_2_Mall,Electronics,1646.32,10,150,0,1,11,2,4
2023-11-29,Store_2_Mall,Apparel,1374.4,30,45,0,1,11,2,4
2023-11-29,Store_2_Mall,Groceries,3281.21,273,12,0,1,11,2,4
2023-11-29,Store_2_Mall,Home & Garden,1083.02,18,60,0,1,11,2,4
2023-11-29,Store_2_Mall,Sports,907.62,16,55,0,1,11,2,4
2023-11-29,Store_2_Mall,Beauty,766.51,21,35,0,1,11,2,4
2023-11-29,Store_2_Mall,Toys,689.52,27,25,0,1,11,2,4
2023-11-29,Store_3_Suburb,Electronics,1907.76,12,150,0,1,11,2,4
2023-11-29,Store_3_Suburb,Apparel,904.7,20,45,0,1,11,2,4
2023-11-29,Store_3_Suburb,Groceries,2658.75,221,12,0,1,11,2,4
2023-11-29,Store_3_Suburb,Home & Garden,793.1,13,60,0,1,11,2,4
2023-11-29,Store_3_Suburb,Sports,690.92,12,55,0,1,11,2,4
2023-11-29,Store_3_Suburb,Beauty,507.81,14,35,0,1,11,2,4
2023-11-29,Store_3_Suburb,Toys,485.76,19,25,0,1,11,2,4
2023-11-29,Store_4_Airport,Electronics,1080.33,7,150,0,1,11,2,4
2023-11-29,Store_4_Airport,Apparel,715.21,15,45,0,1,11,2,4
2023-11-29,Store_4_Airport,Groceries,1602.33,133,12,0,1,11,2,4
2023-11-29,Store_4_Airport,Home & Garden,573.07,9,60,0,1,11,2,4
2023-11-29,Store_4_Airport,Sports,503.68,9,55,0,1,11,2,4
2023-11-29,Store_4_Airport,Beauty,454.35,12,35,0,1,11,2,4
2023-11-29,Store_4_Airport,Toys,314.45,12,25,0,1,11,2,4
2023-11-30,Store_1_Downtown,Electronics,2053.08,13,150,0,1,11,3,4
2023-11-30,Store_1_Downtown,Apparel,1554.29,34,45,0,1,11,3,4
2023-11-30,Store_1_Downtown,Groceries,3312.92,276,12,0,1,11,3,4
2023-11-30,Store_1_Downtown,Home & Garden,1328.94,22,60,0,1,11,3,4
2023-11-30,Store_1_Downtown,Sports,1073.65,19,55,0,1,11,3,4
2023-11-30,Store_1_Downtown,Beauty,954.61,27,35,0,1,11,3,4
2023-11-30,Store_1_Downtown,Toys,855.8,34,25,0,1,11,3,4
2023-11-30,Store_2_Mall,Electronics,1938.06,12,150,0,1,11,3,4
2023-11-30,Store_2_Mall,Apparel,1178.19,26,45,0,1,11,3,4
2023-11-30,Store_2_Mall,Groceries,3261.51,271,12,0,1,11,3,4
2023-11-30,Store_2_Mall,Home & Garden,1050.95,17,60,0,1,11,3,4
2023-11-30,Store_2_Mall,Sports,858.61,15,55,0,1,11,3,4
2023-11-30,Store_2_Mall,Beauty,854.36,24,35,0,1,11,3,4
2023-11-30,Store_2_Mall,Toys,611.73,24,25,0,1,11,3,4
2023-11-30,Store_3_Suburb,Electronics,1605.24,10,150,0,1,11,3,4
2023-11-30,Store_3_Suburb,Apparel,1002.12,22,45,0,1,11,3,4
2023-11-30,Store_3_Suburb,Groceries,2175.7,181,12,0,1,11,3,4
2023-11-30,Store_3_Suburb,Home & Garden,806.21,13,60,0,1,11,3,4
2023-11-30,Store_3_Suburb,Sports,797.77,14,55,0,1,11,3,4
2023-11-30,Store_3_Suburb,Beauty,626.7,17,35,0,1,11,3,4
2023-11-30,Store_3_Suburb,Toys,501.55,20,25,0,1,11,3,4
2023-11-30,Store_4_Airport,Electronics,1180.59,7,150,0,1,11,3,4
2023-11-30,Store_4_Airport,Apparel,774.82,17,45,0,1,11,3,4
2023-11-30,Store_4_Airport,Groceries,1934.96,161,12,0,1,11,3,4
2023-11-30,Store_4_Airport,Home & Garden,636.55,10,60,0,1,11,3,4
2023-11-30,Store_4_Airport,Sports,507.58,9,55,0,1,11,3,4
2023-11-30,Store_4_Airport,Beauty,464.62,13,35,0,1,11,3,4
2023-11-30,Store_4_Airport,Toys,393.0,15,25,0,1,11,3,4
2023-12-01,Store_1_Downtown,Electronics,863.31,5,150,0,0,12,4,4
2023-12-01,Store_1_Downtown,Apparel,610.09,13,45,0,0,12,4,4
2023-12-01,Store_1_Downtown,Groceries,1128.77,94,12,0,0,12,4,4
2023-12-01,Store_1_Downtown,Home & Garden,503.16,8,60,0,0,12,4,4
2023-12-01,Store_1_Downtown,Sports,447.73,8,55,0,0,12,4,4
2023-12-01,Store_1_Downtown,Beauty,386.91,11,35,0,0,12,4,4
2023-12-01,Store_1_Downtown,Toys,288.15,11,25,0,0,12,4,4
2023-12-01,Store_2_Mall,Electronics,824.72,5,150,0,0,12,4,4
2023-12-01,Store_2_Mall,Apparel,571.2,12,45,0,0,12,4,4
2023-12-01,Store_2_Mall,Groceries,1369.65,114,12,0,0,12,4,4
2023-12-01,Store_2_Mall,Home & Garden,398.83,6,60,0,0,12,4,4
2023-12-01,Store_2_Mall,Sports,354.88,6,55,0,0,12,4,4
2023-12-01,Store_2_Mall,Beauty,333.33,9,35,0,0,12,4,4
2023-12-01,Store_2_Mall,Toys,212.48,8,25,0,0,12,4,4
2023-12-01,Store_3_Suburb,Electronics,619.32,4,150,0,0,12,4,4
2023-12-01,Store_3_Suburb,Apparel,453.42,10,45,0,0,12,4,4
2023-12-01,Store_3_Suburb,Groceries,1053.62,87,12,0,0,12,4,4
2023-12-01,Store_3_Suburb,Home & Garden,331.82,5,60,0,0,12,4,4
2023-12-01,Store_3_Suburb,Sports,237.84,4,55,0,0,12,4,4
2023-12-01,Store_3_Suburb,Beauty,238.8,6,35,0,0,12,4,4
2023-12-01,Store_3_Suburb,Toys,188.2,7,25,0,0,12,4,4
2023-12-01,Store_4_Airport,Electronics,495.89,3,150,0,0,12,4,4
2023-12-01,Store_4_Airport,Apparel,275.72,6,45,0,0,12,4,4
2023-12-01,Store_4_Airport,Groceries,646.15,53,12,0,0,12,4,4
2023-12-01,Store_4_Airport,Home & Garden,190.44,3,60,0,0,12,4,4
2023-12-01,Store_4_Airport,Sports,235.66,4,55,0,0,12,4,4
2023-12-01,Store_4_Airport,Beauty,172.8,4,35,0,0,12,4,4
2023-12-01,Store_4_Airport,Toys,152.36,6,25,0,0,12,4,4
2023-12-02,Store_1_Downtown,Electronics,1247.72,8,150,1,0,12,5,4
2023-12-02,Store_1_Downtown,Apparel,696.74,15,45,1,0,12,5,4
2023-12-02,Store_1_Downtown,Groceries,1636.3,136,12,1,0,12,5,4
2023-12-02,Store_1_Downtown,Home & Garden,561.27,9,60,1,0,12,5,4
2023-12-02,Store_1_Downtown,Sports,506.52,9,55,1,0,12,5,4
2023-12-02,Store_1_Downtown,Beauty,485.16,13,35,1,0,12,5,4
2023-12-02,Store_1_Downtown,Toys,358.97,14,25,1,0,12,5,4
2023-12-02,Store_2_Mall,Electronics,1221.64,8,150,1,0,12,5,4
2023-12-02,Store_2_Mall,Apparel,716.76,15,45,1,0,12,5,4
2023-12-02,Store_2_Mall,Groceries,1686.1,140,12,1,0,12,5,4
2023-12-02,Store_2_Mall,Home & Garden,513.78,8,60,1,0,12,5,4
2023-12-02,Store_2_Mall,Sports,523.9,9,55,1,0,12,5,4
2023-12-02,Store_2_Mall,Beauty,381.5,10,35,1,0,12,5,4
2023-12-02,Store_2_Mall,Toys,323.98,12,25,1,0,12,5,4
2023-12-02,Store_3_Suburb,Electronics,846.14,5,150,1,0,12,5,4
2023-12-02,Store_3_Suburb,Apparel,556.49,12,45,1,0,12,5,4
2023-12-02,Store_3_Suburb,Groceries,1327.49,110,12,1,0,12,5,4
2023-12-02,Store_3_Suburb,Home & Garden,396.23,6,60,1,0,12,5,4
2023-12-02,Store_3_Suburb,Sports,344.6,6,55,1,0,12,5,4
2023-12-02,Store_3_Suburb,Beauty,331.96,9,35,1,0,12,5,4
2023-12-02,Store_3_Suburb,Toys,278.6,11,25,1,0,12,5,4
2023-12-02,Store_4_Airport,Electronics,599.45,3,150,1,0,12,5,4
2023-12-02,Store_4_Airport,Apparel,328.1,7,45,1,0,12,5,4
2023-12-02,Store_4_Airport,Groceries,916.6,76,12,1,0,12,5,4
2023-12-02,Store_4_Airport,Home & Garden,331.45,5,60,1,0,12,5,4
2023-12-02,Store_4_Airport,Sports,322.29,5,55,1,0,12,5,4
2023-12-02,Store_4_Airport,Beauty,205.97,5,35,1,0,12,5,4
2023-12-02,Store_4_Airport,Toys,186.68,7,25,1,0,12,5,4
2023-12-03,Store_1_Downtown,Electronics,1199.4,7,150,1,0,12,6,4
2023-12-03,Store_1_Downtown,Apparel,885.75,19,45,1,0,12,6,4
2023-12-03,Store_1_Downtown,Groceries,1865.46,155,12,1,0,12,6,4
2023-12-03,Store_1_Downtown,Home & Garden,567.38,9,60,1,0,12,6,4
2023-12-03,Store_1_Downtown,Sports,576.5,10,55,1,0,12,6,4
2023-12-03,Store_1_Downtown,Beauty,449.06,12,35,1,0,12,6,4
2023-12-03,Store_1_Downtown,Toys,342.25,13,25,1,0,12,6,4
2023-12-03,Store_2_Mall,Electronics,947.15,6,150,1,0,12,6,4
2023-12-03,Store_2_Mall,Apparel,762.71,16,45,1,0,12,6,4
2023-12-03,Store_2_Mall,Groceries,1619.94,134,12,1,0,12,6,4
2023-12-03,Store_2_Mall,Home & Garden,525.6,8,60,1,0,12,6,4
2023-12-03,Store_2_Mall,Sports,443.63,8,55,1,0,12,6,4
2023-12-03,Store_2_Mall,Beauty,401.39,11,35,1,0,12,6,4
2023-12-03,Store_2_Mall,Toys,334.11,13,25,1,0,12,6,4
2023-12-03,Store_3_Suburb,Electronics,856.31,5,150,1,0,12,6,4
2023-12-03,Store_3_Suburb,Apparel,525.97,11,45,1,0,12,6,4
2023-12-03,Store_3_Suburb,Groceries,1356.43,113,12,1,0,12,6,4
2023-12-03,Store_3_Suburb,Home & Garden,416.96,6,60,1,0,12,6,4
2023-12-03,Store_3_Suburb,Sports,328.4,5,55,1,0,12,6,4
2023-12-03,Store_3_Suburb,Beauty,292.89,8,35,1,0,12,6,4
2023-12-03,Store_3_Suburb,Toys,208.55,8,25,1,0,12,6,4
2023-12-03,Store_4_Airport,Electronics,750.47,5,150,1,0,12,6,4
2023-12-03,Store_4_Airport,Apparel,423.65,9,45,1,0,12,6,4
2023-12-03,Store_4_Airport,Groceries,858.31,71,12,1,0,12,6,4
2023-12-03,Store_4_Airport,Home & Garden,303.21,5,60,1,0,12,6,4
2023-12-03,Store_4_Airport,Sports,255.61,4,55,1,0,12,6,4
2023-12-03,Store_4_Airport,Beauty,270.1,7,35,1,0,12,6,4
2023-12-03,Store_4_Airport,Toys,167.31,6,25,1,0,12,6,4
2023-12-04,Store_1_Downtown,Electronics,970.99,6,150,0,0,12,0,4
2023-12-04,Store_1_Downtown,Apparel,593.49,13,45,0,0,12,0,4
2023-12-04,Store_1_Downtown,Groceries,1559.06,129,12,0,0,12,0,4
2023-12-04,Store_1_Downtown,Home & Garden,475.01,7,60,0,0,12,0,4
2023-12-04,Store_1_Downtown,Sports,346.16,6,55,0,0,12,0,4
2023-12-04,Store_1_Downtown,Beauty,350.96,10,35,0,0,12,0,4
2023-12-04,Store_1_Downtown,Toys,270.84,10,25,0,0,12,0,4
2023-12-04,Store_2_Mall,Electronics,806.37,5,150,0,0,12,0,4
2023-12-04,Store_2_Mall,Apparel,571.71,12,45,0,0,12,0,4
2023-12-04,Store_2_Mall,Groceries,991.27,82,12,0,0,12,0,4
2023-12-04,Store_2_Mall,Home & Garden,367.99,6,60,0,0,12,0,4
2023-12-04,Store_2_Mall,Sports,330.66,6,55,0,0,12,0,4
2023-12-04,Store_2_Mall,Beauty,288.55,8,35,0,0,12,0,4
2023-12-04,Store_2_Mall,Toys,268.5,10,25,0,0,12,0,4
2023-12-04,Store_3_Suburb,Electronics,628.89,4,150,0,0,12,0,4
2023-12-04,Store_3_Suburb,Apparel,416.63,9,45,0,0,12,0,4
2023-12-04,Store_3_Suburb,Groceries,899.93,74,12,0,0,12,0,4
2023-12-04,Store_3_Suburb,Home & Garden,327.36,5,60,0,0,12,0,4
2023-12-04,Store_3_Suburb,Sports,301.78,5,55,0,0,12,0,4
2023-12-04,Store_3_Suburb,Beauty,222.42,6,35,0,0,12,0,4
2023-12-04,Store_3_Suburb,Toys,215.63,8,25,0,0,12,0,4
2023-12-04,Store_4_Airport,Electronics,482.51,3,150,0,0,12,0,4
2023-12-04,Store_4_Airport,Apparel,331.36,7,45,0,0,12,0,4
2023-12-04,Store_4_Airport,Groceries,705.5,58,12,0,0,12,0,4
2023-12-04,Store_4_Airport,Home & Garden,249.15,4,60,0,0,12,0,4
2023-12-04,Store_4_Airport,Sports,209.15,3,55,0,0,12,0,4
2023-12-04,Store_4_Airport,Beauty,178.27,5,35,0,0,12,0,4
2023-12-04,Store_4_Airport,Toys,153.88,6,25,0,0,12,0,4
2023-12-05,Store_1_Downtown,Electronics,1011.53,6,150,0,0,12,1,4
2023-12-05,Store_1_Downtown,Apparel,525.03,11,45,0,0,12,1,4
2023-12-05,Store_1_Downtown,Groceries,1646.44,137,12,0,0,12,1,4
2023-12-05,Store_1_Downtown,Home & Garden,390.74,6,60,0,0,12,1,4
